_1,_2
1991,1.1046221254112046E-4
2777,1.1046221254112046E-4
3562,1.1046221254112046E-4
4127,1.1046221254112046E-4
9028,1.1046221254112046E-4
2805,5.361207531120449E-6
8392,1.1046221254112046E-4
6811,1.1046221254112046E-4
5423,1.1046221254112046E-4
3451,1.1046221254112046E-4
9452,1.1046221254112046E-4
231,1.1046221254112046E-4
3141,1.1046221254112046E-4
6619,1.1046221254112046E-4
1123,1.1046221254112046E-4
5342,1.1046221254112046E-4
7612,1.1046221254112046E-4
17,1.1046221254112046E-4
1219,1.1046221254112046E-4
4511,1.1046221254112046E-4
2654,1.1046221254112046E-4
3687,1.1046221254112046E-4
1520,1.1046221254112046E-4
3066,1.1046221254112046E-4
2403,3.2486773304194495E-6
9,9.462212541120451E-6
7774,1.1046221254112046E-4
1597,1.1046221254112046E-4
7546,1.1046221254112046E-4
5137,1.1046221254112046E-4
7480,1.1046221254112046E-4
5470,1.1046221254112046E-4
1406,6.4018115411204495E-6
3298,1.1046221254112046E-4
4946,1.1046221254112046E-4
8269,1.1046221254112046E-4
2473,1.1046221254112046E-4
8632,1.1046221254112046E-4
4285,1.1046221254112046E-4
6873,1.1046221254112046E-4
6709,9.462212541120451E-6
4576,1.1046221254112046E-4
3952,1.1046221254112046E-4
5257,1.1046221254112046E-4
9267,1.1046221254112046E-4
552,1.1046221254112046E-4
9458,1.1046221254112046E-4
9130,1.1046221254112046E-4
2141,1.1046221254112046E-4
4812,1.1046221254112046E-4
3047,1.1046221254112046E-4
2702,2.17654197831244E-6
3902,2.17654197831244E-6
