_1,_2
7241,1.1046221254112046E-4
5346,1.1046221254112046E-4
2607,7.432112541120451E-6
2181,1.1046221254112046E-4
224,1.1046221254112046E-4
6607,7.432112541120451E-6
7160,1.1046221254112046E-4
6836,1.1046221254112046E-4
8166,1.1046221254112046E-4
1505,5.361207531120449E-6
3862,1.1046221254112046E-4
9571,1.1046221254112046E-4
6993,1.1046221254112046E-4
8595,1.1046221254112046E-4
9059,1.1046221254112046E-4
7758,1.1046221254112046E-4
3817,1.1046221254112046E-4
2896,1.1046221254112046E-4
2628,1.1046221254112046E-4
4018,1.1046221254112046E-4
4277,1.1046221254112046E-4
8178,1.1046221254112046E-4
2404,4.31019748102045E-6
4568,1.1046221254112046E-4
8399,1.1046221254112046E-4
519,1.1046221254112046E-4
3132,1.1046221254112046E-4
1942,1.1046221254112046E-4
9311,1.1046221254112046E-4
1785,1.1046221254112046E-4
654,1.1046221254112046E-4
8150,1.1046221254112046E-4
9247,1.1046221254112046E-4
3495,1.1046221254112046E-4
4459,1.1046221254112046E-4
6350,1.1046221254112046E-4
1197,1.1046221254112046E-4
5655,1.1046221254112046E-4
111,1.1046221254112046E-4
8498,1.1046221254112046E-4
1729,1.1046221254112046E-4
4784,1.1046221254112046E-4
3504,4.31019748102045E-6
3222,1.1046221254112046E-4
5442,1.1046221254112046E-4
5478,1.1046221254112046E-4
5084,1.1046221254112046E-4
5102,2.17654197831244E-6
