_1,_2
3214,1.1046221254112046E-4
2543,1.1046221254112046E-4
184,1.1046221254112046E-4
8812,1.1046221254112046E-4
5163,1.1046221254112046E-4
9984,1.1046221254112046E-4
3033,1.1046221254112046E-4
4289,1.1046221254112046E-4
1090,1.1046221254112046E-4
4978,1.1046221254112046E-4
9608,8.452212541120449E-6
5326,1.1046221254112046E-4
1445,1.1046221254112046E-4
4996,1.1046221254112046E-4
2696,1.1046221254112046E-4
1836,1.1046221254112046E-4
3895,1.1046221254112046E-4
4850,1.1046221254112046E-4
2566,1.1046221254112046E-4
9365,1.1046221254112046E-4
8905,5.361207531120449E-6
2446,1.1046221254112046E-4
4346,1.1046221254112046E-4
8739,1.1046221254112046E-4
5364,1.1046221254112046E-4
4335,1.1046221254112046E-4
6627,1.1046221254112046E-4
9503,3.2486773304194495E-6
8476,1.1046221254112046E-4
313,1.1046221254112046E-4
8114,1.1046221254112046E-4
815,1.1046221254112046E-4
8224,1.1046221254112046E-4
9143,1.1046221254112046E-4
9380,1.1046221254112046E-4
9636,1.1046221254112046E-4
4064,1.1046221254112046E-4
652,1.1046221254112046E-4
3248,1.1046221254112046E-4
2766,1.1046221254112046E-4
1371,1.1046221254112046E-4
2361,1.1046221254112046E-4
5859,1.1046221254112046E-4
9773,1.1046221254112046E-4
8077,1.1046221254112046E-4
3961,1.1046221254112046E-4
9112,1.1046221254112046E-4
8320,1.1046221254112046E-4
302,2.17654197831244E-6
1202,2.17654197831244E-6
