_1,_2
1830,1.1046221254112046E-4
2908,8.452212541120449E-6
9000,1.1046221254112046E-4
7185,1.1046221254112046E-4
2527,1.1046221254112046E-4
668,1.1046221254112046E-4
6041,1.1046221254112046E-4
9148,1.1046221254112046E-4
3892,1.1046221254112046E-4
4789,1.1046221254112046E-4
8659,1.1046221254112046E-4
7939,1.1046221254112046E-4
4785,1.1046221254112046E-4
5951,1.1046221254112046E-4
1813,1.1046221254112046E-4
2990,1.1046221254112046E-4
8493,1.1046221254112046E-4
5399,1.1046221254112046E-4
7403,3.2486773304194495E-6
5358,1.1046221254112046E-4
5226,1.1046221254112046E-4
6044,1.1046221254112046E-4
7421,1.1046221254112046E-4
3342,1.1046221254112046E-4
4449,1.1046221254112046E-4
611,1.1046221254112046E-4
7996,1.1046221254112046E-4
3424,1.1046221254112046E-4
7942,1.1046221254112046E-4
8953,1.1046221254112046E-4
2936,1.1046221254112046E-4
3544,1.1046221254112046E-4
1758,1.1046221254112046E-4
4462,1.1046221254112046E-4
7695,1.1046221254112046E-4
4283,1.1046221254112046E-4
8332,1.1046221254112046E-4
2146,1.1046221254112046E-4
783,1.1046221254112046E-4
304,4.31019748102045E-6
612,1.1046221254112046E-4
6298,1.1046221254112046E-4
4861,1.1046221254112046E-4
536,1.1046221254112046E-4
2977,1.1046221254112046E-4
8772,1.1046221254112046E-4
