_1,_2
5579,1.1046221254112046E-4
3243,1.1046221254112046E-4
6379,1.1046221254112046E-4
4419,1.1046221254112046E-4
1497,1.1046221254112046E-4
9715,1.1046221254112046E-4
4318,1.1046221254112046E-4
4034,1.1046221254112046E-4
6255,1.1046221254112046E-4
1250,1.1046221254112046E-4
6617,1.1046221254112046E-4
9139,1.1046221254112046E-4
7891,1.1046221254112046E-4
5594,1.1046221254112046E-4
5554,1.1046221254112046E-4
6584,1.1046221254112046E-4
6141,1.1046221254112046E-4
3119,1.1046221254112046E-4
1751,1.1046221254112046E-4
8095,1.1046221254112046E-4
9343,1.1046221254112046E-4
8393,1.1046221254112046E-4
1521,1.1046221254112046E-4
5751,1.1046221254112046E-4
6686,1.1046221254112046E-4
3332,1.1046221254112046E-4
8573,1.1046221254112046E-4
6081,1.1046221254112046E-4
7053,1.1046221254112046E-4
1314,1.1046221254112046E-4
1841,1.1046221254112046E-4
3097,1.1046221254112046E-4
7549,1.1046221254112046E-4
257,1.1046221254112046E-4
1186,1.1046221254112046E-4
2153,1.1046221254112046E-4
641,1.1046221254112046E-4
1843,1.1046221254112046E-4
8712,1.1046221254112046E-4
9659,1.1046221254112046E-4
299,1.1046221254112046E-4
826,1.1046221254112046E-4
4262,1.1046221254112046E-4
4623,1.1046221254112046E-4
1569,1.1046221254112046E-4
8720,1.1046221254112046E-4
644,1.1046221254112046E-4
2418,1.1046221254112046E-4
