_1,_2
9641,1.1046221254112046E-4
2663,1.1046221254112046E-4
211,1.1046221254112046E-4
3235,1.1046221254112046E-4
8396,1.1046221254112046E-4
3152,1.1046221254112046E-4
5038,1.1046221254112046E-4
193,1.1046221254112046E-4
368,1.1046221254112046E-4
1198,1.1046221254112046E-4
8011,1.1046221254112046E-4
7103,3.2486773304194495E-6
2225,1.1046221254112046E-4
4321,1.1046221254112046E-4
642,1.1046221254112046E-4
4263,1.1046221254112046E-4
2888,1.1046221254112046E-4
6204,4.31019748102045E-6
1404,4.31019748102045E-6
8429,1.1046221254112046E-4
1537,1.1046221254112046E-4
7562,1.1046221254112046E-4
7647,1.1046221254112046E-4
2200,1.1046221254112046E-4
8354,1.1046221254112046E-4
8961,1.1046221254112046E-4
1344,1.1046221254112046E-4
5367,1.1046221254112046E-4
6005,5.361207531120449E-6
1924,1.1046221254112046E-4
796,1.1046221254112046E-4
9562,1.1046221254112046E-4
5417,1.1046221254112046E-4
4517,1.1046221254112046E-4
8464,1.1046221254112046E-4
8172,1.1046221254112046E-4
34,1.1046221254112046E-4
4132,1.1046221254112046E-4
7587,1.1046221254112046E-4
530,1.1046221254112046E-4
6124,1.1046221254112046E-4
1675,1.1046221254112046E-4
7499,1.1046221254112046E-4
1068,1.1046221254112046E-4
9209,9.462212541120451E-6
4172,1.1046221254112046E-4
6639,1.1046221254112046E-4
