_1,_2
2573,1.1046221254112046E-4
9210,1.046221254112045E-5
7326,1.1046221254112046E-4
3627,1.1046221254112046E-4
8823,1.1046221254112046E-4
6950,1.1046221254112046E-4
8571,1.1046221254112046E-4
9179,1.1046221254112046E-4
8889,1.1046221254112046E-4
8512,1.1046221254112046E-4
9054,1.1046221254112046E-4
2285,1.1046221254112046E-4
4699,1.1046221254112046E-4
3820,1.1046221254112046E-4
5812,1.1046221254112046E-4
9632,1.1046221254112046E-4
6782,1.1046221254112046E-4
1168,1.1046221254112046E-4
7175,1.1046221254112046E-4
1832,1.1046221254112046E-4
490,1.1046221254112046E-4
4908,8.452212541120449E-6
287,1.1046221254112046E-4
6292,1.1046221254112046E-4
9225,1.1046221254112046E-4
5779,1.1046221254112046E-4
595,1.1046221254112046E-4
6364,1.1046221254112046E-4
3466,1.1046221254112046E-4
2435,1.1046221254112046E-4
1792,1.1046221254112046E-4
2130,1.1046221254112046E-4
4735,1.1046221254112046E-4
4965,1.1046221254112046E-4
9464,1.1046221254112046E-4
8182,1.1046221254112046E-4
4791,1.1046221254112046E-4
7195,1.1046221254112046E-4
1524,1.1046221254112046E-4
8677,1.1046221254112046E-4
5241,1.1046221254112046E-4
9135,1.1046221254112046E-4
3954,1.1046221254112046E-4
5784,1.1046221254112046E-4
8488,1.1046221254112046E-4
4869,1.1046221254112046E-4
345,1.1046221254112046E-4
5352,1.1046221254112046E-4
1188,1.1046221254112046E-4
5974,1.1046221254112046E-4
8734,1.1046221254112046E-4
4342,1.1046221254112046E-4
8266,1.1046221254112046E-4
5126,1.1046221254112046E-4
