_1,_2
393,1.1046221254112046E-4
4513,1.1046221254112046E-4
7797,1.1046221254112046E-4
1277,1.1046221254112046E-4
6905,5.361207531120449E-6
4618,1.1046221254112046E-4
3712,1.1046221254112046E-4
3568,1.1046221254112046E-4
3046,1.1046221254112046E-4
6942,1.1046221254112046E-4
2057,1.1046221254112046E-4
9460,1.1046221254112046E-4
8754,1.1046221254112046E-4
5133,1.1046221254112046E-4
2086,1.1046221254112046E-4
4484,1.1046221254112046E-4
4319,1.1046221254112046E-4
5745,1.1046221254112046E-4
208,8.452212541120449E-6
8414,1.1046221254112046E-4
1217,1.1046221254112046E-4
36,1.1046221254112046E-4
8282,1.1046221254112046E-4
1882,1.1046221254112046E-4
2370,1.1046221254112046E-4
3444,1.1046221254112046E-4
1359,1.1046221254112046E-4
315,1.1046221254112046E-4
3778,1.1046221254112046E-4
9671,1.1046221254112046E-4
5990,1.1046221254112046E-4
1656,1.1046221254112046E-4
4380,1.1046221254112046E-4
2208,8.452212541120449E-6
2454,1.1046221254112046E-4
3846,1.1046221254112046E-4
7624,1.1046221254112046E-4
8838,1.1046221254112046E-4
954,1.1046221254112046E-4
2511,1.1046221254112046E-4
3381,1.1046221254112046E-4
6459,1.1046221254112046E-4
7475,1.1046221254112046E-4
1993,1.1046221254112046E-4
2558,1.1046221254112046E-4
187,1.1046221254112046E-4
8543,1.1046221254112046E-4
5883,1.1046221254112046E-4
2746,1.1046221254112046E-4
3402,2.17654197831244E-6
