_1,_2
3795,1.1046221254112046E-4
9443,1.1046221254112046E-4
1307,7.432112541120451E-6
7237,1.1046221254112046E-4
2240,1.1046221254112046E-4
4843,1.1046221254112046E-4
7088,1.1046221254112046E-4
1276,1.1046221254112046E-4
3626,1.1046221254112046E-4
2015,1.1046221254112046E-4
7634,1.1046221254112046E-4
9538,1.1046221254112046E-4
6300,1.1046221254112046E-4
9669,1.1046221254112046E-4
4858,1.1046221254112046E-4
9029,1.1046221254112046E-4
587,1.1046221254112046E-4
4925,1.1046221254112046E-4
5663,1.1046221254112046E-4
988,1.1046221254112046E-4
2752,1.1046221254112046E-4
5854,1.1046221254112046E-4
7838,1.1046221254112046E-4
9387,1.1046221254112046E-4
9687,1.1046221254112046E-4
4229,1.1046221254112046E-4
5028,1.1046221254112046E-4
6288,1.1046221254112046E-4
731,1.1046221254112046E-4
1708,8.452212541120449E-6
2094,1.1046221254112046E-4
1574,1.1046221254112046E-4
3624,1.1046221254112046E-4
8036,1.1046221254112046E-4
3296,1.1046221254112046E-4
2697,1.1046221254112046E-4
9366,1.1046221254112046E-4
8210,1.046221254112045E-5
5691,1.1046221254112046E-4
9909,9.462212541120451E-6
3403,3.2486773304194495E-6
