_1,_2
1523,1.1046221254112046E-4
6483,1.1046221254112046E-4
7405,5.361207531120449E-6
6461,1.1046221254112046E-4
3253,1.1046221254112046E-4
7322,1.1046221254112046E-4
5161,1.1046221254112046E-4
1177,1.1046221254112046E-4
8038,1.1046221254112046E-4
1587,1.1046221254112046E-4
2636,1.1046221254112046E-4
8026,1.1046221254112046E-4
4566,1.1046221254112046E-4
21,1.1046221254112046E-4
7853,1.1046221254112046E-4
710,1.046221254112045E-5
6368,1.1046221254112046E-4
7276,1.1046221254112046E-4
5830,1.1046221254112046E-4
1514,1.1046221254112046E-4
4691,1.1046221254112046E-4
3599,1.1046221254112046E-4
7738,1.1046221254112046E-4
9449,1.1046221254112046E-4
7675,1.1046221254112046E-4
8099,1.1046221254112046E-4
6487,1.1046221254112046E-4
7061,1.1046221254112046E-4
3064,1.1046221254112046E-4
4792,1.1046221254112046E-4
4051,1.1046221254112046E-4
5185,1.1046221254112046E-4
1578,1.1046221254112046E-4
6845,1.1046221254112046E-4
7414,1.1046221254112046E-4
214,1.1046221254112046E-4
1409,9.462212541120451E-6
7623,1.1046221254112046E-4
7358,1.1046221254112046E-4
5822,1.1046221254112046E-4
2708,8.452212541120449E-6
8188,1.1046221254112046E-4
9587,1.1046221254112046E-4
7017,1.1046221254112046E-4
2074,1.1046221254112046E-4
653,1.1046221254112046E-4
1393,1.1046221254112046E-4
4678,1.1046221254112046E-4
9200,1.1046221254112046E-4
5290,1.1046221254112046E-4
3713,1.1046221254112046E-4
3847,1.1046221254112046E-4
4502,2.17654197831244E-6
