_1,_2
7498,1.1046221254112046E-4
1891,1.1046221254112046E-4
3055,1.1046221254112046E-4
1776,1.1046221254112046E-4
8048,1.1046221254112046E-4
6930,1.1046221254112046E-4
716,1.1046221254112046E-4
2381,1.1046221254112046E-4
6828,1.1046221254112046E-4
2282,1.1046221254112046E-4
5863,1.1046221254112046E-4
9897,1.1046221254112046E-4
9978,1.1046221254112046E-4
7224,1.1046221254112046E-4
6104,4.31019748102045E-6
3057,1.1046221254112046E-4
1948,1.1046221254112046E-4
2969,1.1046221254112046E-4
5250,1.1046221254112046E-4
5665,1.1046221254112046E-4
7364,1.1046221254112046E-4
4732,1.1046221254112046E-4
5073,1.1046221254112046E-4
2215,1.1046221254112046E-4
1999,1.1046221254112046E-4
172,1.1046221254112046E-4
5616,1.1046221254112046E-4
7527,1.1046221254112046E-4
7822,1.1046221254112046E-4
2900,1.1046221254112046E-4
1054,1.1046221254112046E-4
864,1.1046221254112046E-4
6699,1.1046221254112046E-4
562,1.1046221254112046E-4
6972,1.1046221254112046E-4
9050,1.1046221254112046E-4
1429,1.1046221254112046E-4
3555,1.1046221254112046E-4
8920,1.1046221254112046E-4
4179,1.1046221254112046E-4
3837,1.1046221254112046E-4
5837,1.1046221254112046E-4
