_1,_2
8804,4.31019748102045E-6
5368,1.1046221254112046E-4
29,1.1046221254112046E-4
8878,1.1046221254112046E-4
9367,1.1046221254112046E-4
3288,1.1046221254112046E-4
7419,1.1046221254112046E-4
226,1.1046221254112046E-4
4499,1.1046221254112046E-4
2139,1.1046221254112046E-4
4563,1.1046221254112046E-4
5888,1.1046221254112046E-4
651,1.1046221254112046E-4
3136,1.1046221254112046E-4
5312,1.1046221254112046E-4
1570,1.1046221254112046E-4
9949,1.1046221254112046E-4
6632,1.1046221254112046E-4
2165,1.1046221254112046E-4
9257,1.1046221254112046E-4
2948,1.1046221254112046E-4
9605,5.361207531120449E-6
1439,1.1046221254112046E-4
1038,1.1046221254112046E-4
8028,1.1046221254112046E-4
390,1.1046221254112046E-4
6919,1.1046221254112046E-4
2453,1.1046221254112046E-4
5498,1.1046221254112046E-4
9975,1.1046221254112046E-4
2541,1.1046221254112046E-4
741,1.1046221254112046E-4
3848,1.1046221254112046E-4
5672,1.1046221254112046E-4
8817,1.1046221254112046E-4
8727,1.1046221254112046E-4
2860,1.1046221254112046E-4
7771,1.1046221254112046E-4
789,1.1046221254112046E-4
