_1,_2
7911,1.1046221254112046E-4
6155,1.1046221254112046E-4
7223,1.1046221254112046E-4
6914,1.1046221254112046E-4
9436,1.1046221254112046E-4
3937,1.1046221254112046E-4
6529,1.1046221254112046E-4
2128,1.1046221254112046E-4
191,1.1046221254112046E-4
6098,1.1046221254112046E-4
9292,1.1046221254112046E-4
4739,1.1046221254112046E-4
8360,1.1046221254112046E-4
2985,1.1046221254112046E-4
9239,1.1046221254112046E-4
4212,1.1046221254112046E-4
4543,1.1046221254112046E-4
1407,7.432112541120451E-6
8273,1.1046221254112046E-4
5132,1.1046221254112046E-4
1341,1.1046221254112046E-4
5,5.361207531120449E-6
6386,1.1046221254112046E-4
163,1.1046221254112046E-4
5694,1.1046221254112046E-4
268,1.1046221254112046E-4
4244,1.1046221254112046E-4
6974,1.1046221254112046E-4
7037,1.1046221254112046E-4
5176,1.1046221254112046E-4
4751,1.1046221254112046E-4
1855,1.1046221254112046E-4
2368,1.1046221254112046E-4
6610,1.046221254112045E-5
7914,1.1046221254112046E-4
1087,1.1046221254112046E-4
3249,1.1046221254112046E-4
3135,1.1046221254112046E-4
1711,1.1046221254112046E-4
1360,1.1046221254112046E-4
5392,1.1046221254112046E-4
9402,2.17654197831244E-6
