_1,_2
7110,1.046221254112045E-5
9345,1.1046221254112046E-4
1467,1.1046221254112046E-4
2464,1.1046221254112046E-4
7523,1.1046221254112046E-4
9444,1.1046221254112046E-4
7006,6.4018115411204495E-6
2405,5.361207531120449E-6
4852,1.1046221254112046E-4
5948,1.1046221254112046E-4
2782,1.1046221254112046E-4
9886,1.1046221254112046E-4
5467,1.1046221254112046E-4
647,1.1046221254112046E-4
8691,1.1046221254112046E-4
4544,1.1046221254112046E-4
8274,1.1046221254112046E-4
3932,1.1046221254112046E-4
3613,1.1046221254112046E-4
6583,1.1046221254112046E-4
7559,1.1046221254112046E-4
1074,1.1046221254112046E-4
7177,1.1046221254112046E-4
9846,1.1046221254112046E-4
6086,1.1046221254112046E-4
6959,1.1046221254112046E-4
1968,1.1046221254112046E-4
6308,8.452212541120449E-6
8374,1.1046221254112046E-4
5541,1.1046221254112046E-4
6032,1.1046221254112046E-4
1615,1.1046221254112046E-4
2666,1.1046221254112046E-4
4781,1.1046221254112046E-4
9058,1.1046221254112046E-4
7657,1.1046221254112046E-4
6978,1.1046221254112046E-4
5274,1.1046221254112046E-4
2694,1.1046221254112046E-4
4166,1.1046221254112046E-4
966,1.1046221254112046E-4
1818,1.1046221254112046E-4
6197,1.1046221254112046E-4
1113,1.1046221254112046E-4
7019,1.1046221254112046E-4
3871,1.1046221254112046E-4
7506,6.4018115411204495E-6
