_1,_2
1700,1.1046221254112046E-4
3844,1.1046221254112046E-4
5962,1.1046221254112046E-4
9435,1.1046221254112046E-4
3436,1.1046221254112046E-4
3124,1.1046221254112046E-4
744,1.1046221254112046E-4
2739,1.1046221254112046E-4
9097,1.1046221254112046E-4
4452,1.1046221254112046E-4
7571,1.1046221254112046E-4
7218,1.1046221254112046E-4
5771,1.1046221254112046E-4
9405,5.361207531120449E-6
9492,1.1046221254112046E-4
5827,1.1046221254112046E-4
155,1.1046221254112046E-4
8003,3.2486773304194495E-6
1331,1.1046221254112046E-4
4773,1.1046221254112046E-4
108,8.452212541120449E-6
7481,1.1046221254112046E-4
1561,1.1046221254112046E-4
3661,1.1046221254112046E-4
6213,1.1046221254112046E-4
3431,1.1046221254112046E-4
9640,1.1046221254112046E-4
3843,1.1046221254112046E-4
8458,1.1046221254112046E-4
7359,1.1046221254112046E-4
1525,1.1046221254112046E-4
6754,1.1046221254112046E-4
7865,1.1046221254112046E-4
5605,5.361207531120449E-6
2294,1.1046221254112046E-4
8935,1.1046221254112046E-4
4418,1.1046221254112046E-4
2606,6.4018115411204495E-6
7497,1.1046221254112046E-4
683,1.1046221254112046E-4
1863,1.1046221254112046E-4
950,1.1046221254112046E-4
8423,1.1046221254112046E-4
8755,1.1046221254112046E-4
7202,2.17654197831244E-6
