_1,_2
2388,1.1046221254112046E-4
9163,1.1046221254112046E-4
3378,1.1046221254112046E-4
4800,1.1046221254112046E-4
975,1.1046221254112046E-4
6238,1.1046221254112046E-4
1184,1.1046221254112046E-4
9218,1.1046221254112046E-4
7307,7.432112541120451E-6
8963,1.1046221254112046E-4
6492,1.1046221254112046E-4
8775,1.1046221254112046E-4
2773,1.1046221254112046E-4
7235,1.1046221254112046E-4
3623,1.1046221254112046E-4
7807,7.432112541120451E-6
349,1.1046221254112046E-4
9777,1.1046221254112046E-4
7969,1.1046221254112046E-4
7091,1.1046221254112046E-4
5011,1.1046221254112046E-4
9746,1.1046221254112046E-4
6661,1.1046221254112046E-4
1693,1.1046221254112046E-4
6007,7.432112541120451E-6
4984,1.1046221254112046E-4
424,1.1046221254112046E-4
4737,1.1046221254112046E-4
1658,1.1046221254112046E-4
1728,1.1046221254112046E-4
9212,1.1046221254112046E-4
344,1.1046221254112046E-4
7439,1.1046221254112046E-4
4165,1.1046221254112046E-4
9223,1.1046221254112046E-4
5351,1.1046221254112046E-4
3883,1.1046221254112046E-4
1285,1.1046221254112046E-4
9585,1.1046221254112046E-4
2264,1.1046221254112046E-4
7586,1.1046221254112046E-4
2303,3.2486773304194495E-6
6475,1.1046221254112046E-4
7458,1.1046221254112046E-4
8586,1.1046221254112046E-4
4597,1.1046221254112046E-4
7298,1.1046221254112046E-4
4745,1.1046221254112046E-4
657,1.1046221254112046E-4
4514,1.1046221254112046E-4
