_1,_2
2514,1.1046221254112046E-4
5919,1.1046221254112046E-4
6069,1.1046221254112046E-4
1481,1.1046221254112046E-4
410,1.046221254112045E-5
996,1.1046221254112046E-4
1584,1.1046221254112046E-4
8265,1.1046221254112046E-4
5517,1.1046221254112046E-4
3156,1.1046221254112046E-4
5019,1.1046221254112046E-4
8209,9.462212541120451E-6
7790,1.1046221254112046E-4
8485,1.1046221254112046E-4
8709,9.462212541120451E-6
2186,1.1046221254112046E-4
8382,1.1046221254112046E-4
2287,1.1046221254112046E-4
2799,1.1046221254112046E-4
7904,4.31019748102045E-6
6427,1.1046221254112046E-4
8955,1.1046221254112046E-4
7843,1.1046221254112046E-4
174,1.1046221254112046E-4
7456,1.1046221254112046E-4
5684,1.1046221254112046E-4
1674,1.1046221254112046E-4
8625,1.1046221254112046E-4
9500,1.1046221254112046E-4
4674,1.1046221254112046E-4
9133,1.1046221254112046E-4
6373,1.1046221254112046E-4
6871,1.1046221254112046E-4
8879,1.1046221254112046E-4
1178,1.1046221254112046E-4
215,1.1046221254112046E-4
1338,1.1046221254112046E-4
1309,9.462212541120451E-6
7543,1.1046221254112046E-4
9363,1.1046221254112046E-4
3363,1.1046221254112046E-4
3605,5.361207531120449E-6
3809,9.462212541120451E-6
5296,1.1046221254112046E-4
9877,1.1046221254112046E-4
2362,1.1046221254112046E-4
9870,1.1046221254112046E-4
5170,1.1046221254112046E-4
5134,1.1046221254112046E-4
3524,1.1046221254112046E-4
