_1,_2
1651,1.1046221254112046E-4
9722,1.1046221254112046E-4
674,1.1046221254112046E-4
212,1.1046221254112046E-4
8699,1.1046221254112046E-4
5255,1.1046221254112046E-4
1427,1.1046221254112046E-4
1047,1.1046221254112046E-4
1458,1.1046221254112046E-4
6837,1.1046221254112046E-4
4569,1.1046221254112046E-4
5336,1.1046221254112046E-4
7769,1.1046221254112046E-4
3453,1.1046221254112046E-4
1400,1.1046221254112046E-4
8785,1.1046221254112046E-4
5539,1.1046221254112046E-4
5097,1.1046221254112046E-4
6294,1.1046221254112046E-4
5204,4.31019748102045E-6
2603,3.2486773304194495E-6
1190,1.1046221254112046E-4
9279,1.1046221254112046E-4
9983,1.1046221254112046E-4
6563,1.1046221254112046E-4
4349,1.1046221254112046E-4
5599,1.1046221254112046E-4
5761,1.1046221254112046E-4
9283,1.1046221254112046E-4
3162,1.1046221254112046E-4
7140,1.1046221254112046E-4
4614,1.1046221254112046E-4
1546,1.1046221254112046E-4
4438,1.1046221254112046E-4
5122,1.1046221254112046E-4
7230,1.1046221254112046E-4
2967,1.1046221254112046E-4
6813,1.1046221254112046E-4
9752,1.1046221254112046E-4
2637,1.1046221254112046E-4
715,1.1046221254112046E-4
5341,1.1046221254112046E-4
3541,1.1046221254112046E-4
2155,1.1046221254112046E-4
8158,1.1046221254112046E-4
6227,1.1046221254112046E-4
6498,1.1046221254112046E-4
6786,1.1046221254112046E-4
9105,5.361207531120449E-6
8445,1.1046221254112046E-4
7289,1.1046221254112046E-4
3006,6.4018115411204495E-6
4979,1.1046221254112046E-4
992,1.1046221254112046E-4
2600,1.1046221254112046E-4
7802,2.17654197831244E-6
