_1,_2
3043,1.1046221254112046E-4
8887,1.1046221254112046E-4
6933,1.1046221254112046E-4
3198,1.1046221254112046E-4
1823,1.1046221254112046E-4
4992,1.1046221254112046E-4
1500,1.1046221254112046E-4
5918,1.1046221254112046E-4
8689,1.1046221254112046E-4
1183,1.1046221254112046E-4
4865,1.1046221254112046E-4
7118,1.1046221254112046E-4
1165,1.1046221254112046E-4
2771,1.1046221254112046E-4
2907,7.432112541120451E-6
6056,1.1046221254112046E-4
1378,1.1046221254112046E-4
4917,1.1046221254112046E-4
115,1.1046221254112046E-4
5926,1.1046221254112046E-4
5597,1.1046221254112046E-4
4683,1.1046221254112046E-4
6419,1.1046221254112046E-4
4181,1.1046221254112046E-4
8442,1.1046221254112046E-4
772,1.1046221254112046E-4
7744,1.1046221254112046E-4
2261,1.1046221254112046E-4
126,1.1046221254112046E-4
6737,1.1046221254112046E-4
9957,1.1046221254112046E-4
1745,1.1046221254112046E-4
4153,1.1046221254112046E-4
8776,1.1046221254112046E-4
8536,1.1046221254112046E-4
7173,1.1046221254112046E-4
4415,1.1046221254112046E-4
2342,1.1046221254112046E-4
2003,3.2486773304194495E-6
756,1.1046221254112046E-4
7602,2.17654197831244E-6
