_1,_2
9466,1.1046221254112046E-4
8651,1.1046221254112046E-4
4453,1.1046221254112046E-4
4133,1.1046221254112046E-4
7650,1.1046221254112046E-4
7605,5.361207531120449E-6
9417,1.1046221254112046E-4
2523,1.1046221254112046E-4
2584,1.1046221254112046E-4
2906,6.4018115411204495E-6
3588,1.1046221254112046E-4
6539,1.1046221254112046E-4
6793,1.1046221254112046E-4
1513,1.1046221254112046E-4
6693,1.1046221254112046E-4
9755,1.1046221254112046E-4
6235,1.1046221254112046E-4
2297,1.1046221254112046E-4
7995,1.1046221254112046E-4
9477,1.1046221254112046E-4
7618,1.1046221254112046E-4
6360,1.1046221254112046E-4
9087,1.1046221254112046E-4
1539,1.1046221254112046E-4
2667,1.1046221254112046E-4
4840,1.1046221254112046E-4
3938,1.1046221254112046E-4
310,1.046221254112045E-5
485,1.1046221254112046E-4
4626,1.1046221254112046E-4
7973,1.1046221254112046E-4
7389,1.1046221254112046E-4
7039,1.1046221254112046E-4
7686,1.1046221254112046E-4
7714,1.1046221254112046E-4
7948,1.1046221254112046E-4
2273,1.1046221254112046E-4
7379,1.1046221254112046E-4
3934,1.1046221254112046E-4
870,1.1046221254112046E-4
8697,1.1046221254112046E-4
5575,1.1046221254112046E-4
8299,1.1046221254112046E-4
5558,1.1046221254112046E-4
7846,1.1046221254112046E-4
8746,1.1046221254112046E-4
698,1.1046221254112046E-4
5814,1.1046221254112046E-4
742,1.1046221254112046E-4
3304,4.31019748102045E-6
9195,1.1046221254112046E-4
2099,1.1046221254112046E-4
6818,1.1046221254112046E-4
2442,1.1046221254112046E-4
900,1.1046221254112046E-4
1814,1.1046221254112046E-4
7784,1.1046221254112046E-4
838,1.1046221254112046E-4
9315,1.1046221254112046E-4
568,1.1046221254112046E-4
6055,1.1046221254112046E-4
5704,4.31019748102045E-6
4855,1.1046221254112046E-4
5271,1.1046221254112046E-4
7416,1.1046221254112046E-4
7923,1.1046221254112046E-4
6075,1.1046221254112046E-4
1377,1.1046221254112046E-4
9360,1.1046221254112046E-4
4223,1.1046221254112046E-4
6429,1.1046221254112046E-4
3102,2.17654197831244E-6
