_1,_2
2526,1.1046221254112046E-4
1889,1.1046221254112046E-4
2032,1.1046221254112046E-4
8006,6.4018115411204495E-6
2758,1.1046221254112046E-4
7242,1.1046221254112046E-4
5756,1.1046221254112046E-4
2467,1.1046221254112046E-4
3941,1.1046221254112046E-4
8417,1.1046221254112046E-4
3013,1.1046221254112046E-4
5040,1.1046221254112046E-4
5965,1.1046221254112046E-4
3435,1.1046221254112046E-4
667,1.1046221254112046E-4
4695,1.1046221254112046E-4
8247,1.1046221254112046E-4
1816,1.1046221254112046E-4
8747,1.1046221254112046E-4
5562,1.1046221254112046E-4
688,1.1046221254112046E-4
3264,1.1046221254112046E-4
2678,1.1046221254112046E-4
3252,1.1046221254112046E-4
7351,1.1046221254112046E-4
8608,8.452212541120449E-6
3127,1.1046221254112046E-4
5505,5.361207531120449E-6
9551,1.1046221254112046E-4
9700,1.1046221254112046E-4
7321,1.1046221254112046E-4
5642,1.1046221254112046E-4
3725,1.1046221254112046E-4
8130,1.1046221254112046E-4
1480,1.1046221254112046E-4
4256,1.1046221254112046E-4
3166,1.1046221254112046E-4
2871,1.1046221254112046E-4
4700,1.1046221254112046E-4
76,1.1046221254112046E-4
5651,1.1046221254112046E-4
5006,6.4018115411204495E-6
3595,1.1046221254112046E-4
914,1.1046221254112046E-4
3359,1.1046221254112046E-4
6863,1.1046221254112046E-4
9771,1.1046221254112046E-4
9161,1.1046221254112046E-4
723,1.1046221254112046E-4
6705,5.361207531120449E-6
1372,1.1046221254112046E-4
1871,1.1046221254112046E-4
4197,1.1046221254112046E-4
3346,1.1046221254112046E-4
8902,2.17654197831244E-6
