_1,_2
1490,1.1046221254112046E-4
1874,1.1046221254112046E-4
579,1.1046221254112046E-4
9469,1.1046221254112046E-4
3181,1.1046221254112046E-4
5656,1.1046221254112046E-4
1478,1.1046221254112046E-4
4247,1.1046221254112046E-4
5610,1.046221254112045E-5
7692,1.1046221254112046E-4
4476,1.1046221254112046E-4
4465,1.1046221254112046E-4
9814,1.1046221254112046E-4
2743,1.1046221254112046E-4
2845,1.1046221254112046E-4
3931,1.1046221254112046E-4
7860,1.1046221254112046E-4
5580,1.1046221254112046E-4
1299,1.1046221254112046E-4
6660,1.1046221254112046E-4
3806,6.4018115411204495E-6
1220,1.1046221254112046E-4
9300,1.1046221254112046E-4
9995,1.1046221254112046E-4
6406,6.4018115411204495E-6
2984,1.1046221254112046E-4
9583,1.1046221254112046E-4
6103,3.2486773304194495E-6
64,1.1046221254112046E-4
7441,1.1046221254112046E-4
2987,1.1046221254112046E-4
9930,1.1046221254112046E-4
227,1.1046221254112046E-4
1222,1.1046221254112046E-4
1603,3.2486773304194495E-6
2131,1.1046221254112046E-4
4870,1.1046221254112046E-4
3080,1.1046221254112046E-4
9906,6.4018115411204495E-6
1225,1.1046221254112046E-4
117,1.1046221254112046E-4
2895,1.1046221254112046E-4
5713,1.1046221254112046E-4
2891,1.1046221254112046E-4
7503,3.2486773304194495E-6
9664,1.1046221254112046E-4
4130,1.1046221254112046E-4
7465,1.1046221254112046E-4
3056,1.1046221254112046E-4
6134,1.1046221254112046E-4
