_1,_2
8978,1.1046221254112046E-4
8609,9.462212541120451E-6
9552,1.1046221254112046E-4
334,1.1046221254112046E-4
1909,9.462212541120451E-6
4077,1.1046221254112046E-4
9679,1.1046221254112046E-4
1547,1.1046221254112046E-4
5650,1.1046221254112046E-4
5005,5.361207531120449E-6
6021,1.1046221254112046E-4
4868,1.1046221254112046E-4
8084,1.1046221254112046E-4
1577,1.1046221254112046E-4
6894,1.1046221254112046E-4
9928,1.1046221254112046E-4
8553,1.1046221254112046E-4
6341,1.1046221254112046E-4
1023,1.1046221254112046E-4
4081,1.1046221254112046E-4
8171,1.1046221254112046E-4
5438,1.1046221254112046E-4
6296,1.1046221254112046E-4
9960,1.1046221254112046E-4
751,1.1046221254112046E-4
978,1.1046221254112046E-4
953,1.1046221254112046E-4
592,1.1046221254112046E-4
3532,1.1046221254112046E-4
3565,1.1046221254112046E-4
2670,1.1046221254112046E-4
1440,1.1046221254112046E-4
7337,1.1046221254112046E-4
1043,1.1046221254112046E-4
3494,1.1046221254112046E-4
4189,1.1046221254112046E-4
8157,1.1046221254112046E-4
3915,1.1046221254112046E-4
3143,1.1046221254112046E-4
4834,1.1046221254112046E-4
5747,1.1046221254112046E-4
5116,1.1046221254112046E-4
5534,1.1046221254112046E-4
943,1.1046221254112046E-4
2592,1.1046221254112046E-4
4675,1.1046221254112046E-4
6736,1.1046221254112046E-4
8600,1.1046221254112046E-4
5583,1.1046221254112046E-4
6079,1.1046221254112046E-4
