_1,_2
9294,1.1046221254112046E-4
8916,1.1046221254112046E-4
2872,1.1046221254112046E-4
3018,1.1046221254112046E-4
4210,1.046221254112045E-5
9967,1.1046221254112046E-4
494,1.1046221254112046E-4
8272,1.1046221254112046E-4
6564,1.1046221254112046E-4
3660,1.1046221254112046E-4
9938,1.1046221254112046E-4
8616,1.1046221254112046E-4
5149,1.1046221254112046E-4
5825,1.1046221254112046E-4
7030,1.1046221254112046E-4
5752,1.1046221254112046E-4
1036,1.1046221254112046E-4
8940,1.1046221254112046E-4
8079,1.1046221254112046E-4
2495,1.1046221254112046E-4
6771,1.1046221254112046E-4
8868,1.1046221254112046E-4
1737,1.1046221254112046E-4
5561,1.1046221254112046E-4
6642,1.1046221254112046E-4
5131,1.1046221254112046E-4
8565,1.1046221254112046E-4
278,1.1046221254112046E-4
8425,1.1046221254112046E-4
4690,1.1046221254112046E-4
813,1.1046221254112046E-4
890,1.1046221254112046E-4
2929,1.1046221254112046E-4
114,1.1046221254112046E-4
5795,1.1046221254112046E-4
4881,1.1046221254112046E-4
220,1.1046221254112046E-4
6462,1.1046221254112046E-4
5127,1.1046221254112046E-4
810,1.046221254112045E-5
9792,1.1046221254112046E-4
713,1.1046221254112046E-4
8989,1.1046221254112046E-4
9582,1.1046221254112046E-4
8241,1.1046221254112046E-4
669,1.1046221254112046E-4
2991,1.1046221254112046E-4
5720,1.1046221254112046E-4
8730,1.1046221254112046E-4
7961,1.1046221254112046E-4
9709,9.462212541120451E-6
9850,1.1046221254112046E-4
9857,1.1046221254112046E-4
7984,1.1046221254112046E-4
5319,1.1046221254112046E-4
8738,1.1046221254112046E-4
2970,1.1046221254112046E-4
173,1.1046221254112046E-4
7761,1.1046221254112046E-4
1205,5.361207531120449E-6
2111,1.1046221254112046E-4
4215,1.1046221254112046E-4
2402,2.17654197831244E-6
9302,2.17654197831244E-6
