_1,_2
3762,1.1046221254112046E-4
8679,1.1046221254112046E-4
598,1.1046221254112046E-4
1166,1.1046221254112046E-4
7517,1.1046221254112046E-4
8288,1.1046221254112046E-4
6351,1.1046221254112046E-4
9513,1.1046221254112046E-4
2220,1.1046221254112046E-4
936,1.1046221254112046E-4
6367,1.1046221254112046E-4
1048,1.1046221254112046E-4
7926,1.1046221254112046E-4
9074,1.1046221254112046E-4
1252,1.1046221254112046E-4
554,1.1046221254112046E-4
1733,1.1046221254112046E-4
3281,1.1046221254112046E-4
8557,1.1046221254112046E-4
504,4.31019748102045E-6
4134,1.1046221254112046E-4
6568,1.1046221254112046E-4
1255,1.1046221254112046E-4
9768,1.1046221254112046E-4
1375,1.1046221254112046E-4
1298,1.1046221254112046E-4
886,1.1046221254112046E-4
7933,1.1046221254112046E-4
6185,1.1046221254112046E-4
9621,1.1046221254112046E-4
1050,1.1046221254112046E-4
764,1.1046221254112046E-4
3694,1.1046221254112046E-4
7319,1.1046221254112046E-4
2286,1.1046221254112046E-4
7068,1.1046221254112046E-4
7127,1.1046221254112046E-4
2909,9.462212541120451E-6
8870,1.1046221254112046E-4
1973,1.1046221254112046E-4
1692,1.1046221254112046E-4
9894,1.1046221254112046E-4
7247,1.1046221254112046E-4
2627,1.1046221254112046E-4
4374,1.1046221254112046E-4
1002,2.17654197831244E-6
