_1,_2
1646,1.1046221254112046E-4
5031,1.1046221254112046E-4
4993,1.1046221254112046E-4
4831,1.1046221254112046E-4
1956,1.1046221254112046E-4
7824,1.1046221254112046E-4
1627,1.1046221254112046E-4
6579,1.1046221254112046E-4
5325,1.1046221254112046E-4
9092,1.1046221254112046E-4
6840,1.1046221254112046E-4
5790,1.1046221254112046E-4
5871,1.1046221254112046E-4
6334,1.1046221254112046E-4
5862,1.1046221254112046E-4
328,1.1046221254112046E-4
5983,1.1046221254112046E-4
3413,1.1046221254112046E-4
9099,1.1046221254112046E-4
3659,1.1046221254112046E-4
9052,1.1046221254112046E-4
308,8.452212541120449E-6
3890,1.1046221254112046E-4
4944,1.1046221254112046E-4
6053,1.1046221254112046E-4
9707,7.432112541120451E-6
9937,1.1046221254112046E-4
2852,1.1046221254112046E-4
8800,1.1046221254112046E-4
8784,1.1046221254112046E-4
6764,1.1046221254112046E-4
9570,1.1046221254112046E-4
2292,1.1046221254112046E-4
1410,1.046221254112045E-5
867,1.1046221254112046E-4
1783,1.1046221254112046E-4
3893,1.1046221254112046E-4
5359,1.1046221254112046E-4
2040,1.1046221254112046E-4
1130,1.1046221254112046E-4
3557,1.1046221254112046E-4
7436,1.1046221254112046E-4
6416,1.1046221254112046E-4
7906,6.4018115411204495E-6
7680,1.1046221254112046E-4
2831,1.1046221254112046E-4
5381,1.1046221254112046E-4
1934,1.1046221254112046E-4
