_1,_2
7568,1.1046221254112046E-4
1213,1.1046221254112046E-4
1419,1.1046221254112046E-4
4048,1.1046221254112046E-4
5267,1.1046221254112046E-4
2899,1.1046221254112046E-4
9750,1.1046221254112046E-4
8456,1.1046221254112046E-4
9954,1.1046221254112046E-4
645,1.1046221254112046E-4
7452,1.1046221254112046E-4
4216,1.1046221254112046E-4
6858,1.1046221254112046E-4
795,1.1046221254112046E-4
9829,1.1046221254112046E-4
8369,1.1046221254112046E-4
9214,1.1046221254112046E-4
9146,1.1046221254112046E-4
5850,1.1046221254112046E-4
3974,1.1046221254112046E-4
2552,1.1046221254112046E-4
3531,1.1046221254112046E-4
6555,1.1046221254112046E-4
4554,1.1046221254112046E-4
4082,1.1046221254112046E-4
4862,1.1046221254112046E-4
5350,1.1046221254112046E-4
5733,1.1046221254112046E-4
9911,1.1046221254112046E-4
8018,1.1046221254112046E-4
5415,1.1046221254112046E-4
7845,1.1046221254112046E-4
8295,1.1046221254112046E-4
3994,1.1046221254112046E-4
6702,2.17654197831244E-6
