_1,_2
3000,1.1046221254112046E-4
2393,1.1046221254112046E-4
3704,4.31019748102045E-6
9162,1.1046221254112046E-4
1270,1.1046221254112046E-4
5287,1.1046221254112046E-4
5345,1.1046221254112046E-4
9517,1.1046221254112046E-4
2776,1.1046221254112046E-4
6482,1.1046221254112046E-4
1303,3.2486773304194495E-6
1903,3.2486773304194495E-6
8257,1.1046221254112046E-4
5984,1.1046221254112046E-4
6825,1.1046221254112046E-4
7281,1.1046221254112046E-4
4391,1.1046221254112046E-4
2572,1.1046221254112046E-4
1322,1.1046221254112046E-4
8407,7.432112541120451E-6
8222,1.1046221254112046E-4
1650,1.1046221254112046E-4
3213,1.1046221254112046E-4
6559,1.1046221254112046E-4
1352,1.1046221254112046E-4
1699,1.1046221254112046E-4
1143,1.1046221254112046E-4
6622,1.1046221254112046E-4
6266,1.1046221254112046E-4
8924,1.1046221254112046E-4
5173,1.1046221254112046E-4
3761,1.1046221254112046E-4
7850,1.1046221254112046E-4
3352,1.1046221254112046E-4
2821,1.1046221254112046E-4
7879,1.1046221254112046E-4
9558,1.1046221254112046E-4
5117,1.1046221254112046E-4
516,1.1046221254112046E-4
3488,1.1046221254112046E-4
2711,1.1046221254112046E-4
1618,1.1046221254112046E-4
7387,1.1046221254112046E-4
4489,1.1046221254112046E-4
5071,1.1046221254112046E-4
31,1.1046221254112046E-4
2996,1.1046221254112046E-4
1339,1.1046221254112046E-4
9383,1.1046221254112046E-4
9454,1.1046221254112046E-4
1139,1.1046221254112046E-4
