_1,_2
2867,1.1046221254112046E-4
2560,1.1046221254112046E-4
8147,1.1046221254112046E-4
5937,1.1046221254112046E-4
8091,1.1046221254112046E-4
9483,1.1046221254112046E-4
3529,1.1046221254112046E-4
8453,1.1046221254112046E-4
9079,1.1046221254112046E-4
9414,1.1046221254112046E-4
3690,1.1046221254112046E-4
94,1.1046221254112046E-4
3863,1.1046221254112046E-4
8030,1.1046221254112046E-4
582,1.1046221254112046E-4
8206,6.4018115411204495E-6
8700,1.1046221254112046E-4
4615,1.1046221254112046E-4
5591,1.1046221254112046E-4
432,1.1046221254112046E-4
7981,1.1046221254112046E-4
9273,1.1046221254112046E-4
3120,1.1046221254112046E-4
4038,1.1046221254112046E-4
4074,1.1046221254112046E-4
5510,1.046221254112045E-5
3067,1.1046221254112046E-4
1273,1.1046221254112046E-4
9813,1.1046221254112046E-4
5817,1.1046221254112046E-4
4504,4.31019748102045E-6
250,1.1046221254112046E-4
1455,1.1046221254112046E-4
1394,1.1046221254112046E-4
4118,1.1046221254112046E-4
377,1.1046221254112046E-4
5551,1.1046221254112046E-4
6322,1.1046221254112046E-4
5440,1.1046221254112046E-4
6239,1.1046221254112046E-4
4176,1.1046221254112046E-4
5206,6.4018115411204495E-6
10000,1.1046221254112046E-4
7411,1.1046221254112046E-4
6595,1.1046221254112046E-4
8975,1.1046221254112046E-4
8055,1.1046221254112046E-4
402,2.17654197831244E-6
