_1,_2
5930,1.1046221254112046E-4
9434,1.1046221254112046E-4
8127,1.1046221254112046E-4
1772,1.1046221254112046E-4
2962,1.1046221254112046E-4
8132,1.1046221254112046E-4
8008,8.452212541120449E-6
1489,1.1046221254112046E-4
5880,1.1046221254112046E-4
5337,1.1046221254112046E-4
1156,1.1046221254112046E-4
6695,1.1046221254112046E-4
2682,1.1046221254112046E-4
5552,1.1046221254112046E-4
1030,1.1046221254112046E-4
3151,1.1046221254112046E-4
7796,1.1046221254112046E-4
1752,1.1046221254112046E-4
300,1.1046221254112046E-4
1974,1.1046221254112046E-4
8986,1.1046221254112046E-4
5845,1.1046221254112046E-4
2386,1.1046221254112046E-4
4848,1.1046221254112046E-4
7539,1.1046221254112046E-4
2778,1.1046221254112046E-4
5188,1.1046221254112046E-4
1826,1.1046221254112046E-4
7184,1.1046221254112046E-4
8915,1.1046221254112046E-4
8126,1.1046221254112046E-4
8809,9.462212541120451E-6
412,1.1046221254112046E-4
5895,1.1046221254112046E-4
787,1.1046221254112046E-4
7594,1.1046221254112046E-4
1163,1.1046221254112046E-4
784,1.1046221254112046E-4
1034,1.1046221254112046E-4
6476,1.1046221254112046E-4
2945,1.1046221254112046E-4
2349,1.1046221254112046E-4
6152,1.1046221254112046E-4
9113,1.1046221254112046E-4
406,6.4018115411204495E-6
3582,1.1046221254112046E-4
1064,1.1046221254112046E-4
3706,6.4018115411204495E-6
842,1.1046221254112046E-4
4107,7.432112541120451E-6
5884,1.1046221254112046E-4
6820,1.1046221254112046E-4
