_1,_2
541,1.1046221254112046E-4
369,1.1046221254112046E-4
413,1.1046221254112046E-4
1821,1.1046221254112046E-4
9724,1.1046221254112046E-4
4728,1.1046221254112046E-4
3223,1.1046221254112046E-4
2039,1.1046221254112046E-4
3380,1.1046221254112046E-4
8020,1.1046221254112046E-4
4488,1.1046221254112046E-4
4031,1.1046221254112046E-4
8547,1.1046221254112046E-4
7113,1.1046221254112046E-4
1033,1.1046221254112046E-4
5955,1.1046221254112046E-4
9314,1.1046221254112046E-4
508,8.452212541120449E-6
1129,1.1046221254112046E-4
4131,1.1046221254112046E-4
9075,1.1046221254112046E-4
6186,1.1046221254112046E-4
6589,1.1046221254112046E-4
4479,1.1046221254112046E-4
3903,3.2486773304194495E-6
5815,1.1046221254112046E-4
9718,1.1046221254112046E-4
8853,1.1046221254112046E-4
825,1.1046221254112046E-4
5654,1.1046221254112046E-4
3418,1.1046221254112046E-4
8729,1.1046221254112046E-4
2953,1.1046221254112046E-4
83,1.1046221254112046E-4
8071,1.1046221254112046E-4
3178,1.1046221254112046E-4
7631,1.1046221254112046E-4
6945,1.1046221254112046E-4
3642,1.1046221254112046E-4
5439,1.1046221254112046E-4
110,1.046221254112045E-5
1860,1.1046221254112046E-4
8758,1.1046221254112046E-4
8371,1.1046221254112046E-4
150,1.1046221254112046E-4
4266,1.1046221254112046E-4
6202,2.17654197831244E-6
