_1,_2
738,1.1046221254112046E-4
3353,1.1046221254112046E-4
2684,1.1046221254112046E-4
8828,1.1046221254112046E-4
6668,1.1046221254112046E-4
8133,1.1046221254112046E-4
9825,1.1046221254112046E-4
223,1.1046221254112046E-4
8723,1.1046221254112046E-4
4033,1.1046221254112046E-4
5307,7.432112541120451E-6
9235,1.1046221254112046E-4
6538,1.1046221254112046E-4
8239,1.1046221254112046E-4
3116,1.1046221254112046E-4
3792,1.1046221254112046E-4
3325,1.1046221254112046E-4
3859,1.1046221254112046E-4
3076,1.1046221254112046E-4
5328,1.1046221254112046E-4
4446,1.1046221254112046E-4
4394,1.1046221254112046E-4
2692,1.1046221254112046E-4
6671,1.1046221254112046E-4
5422,1.1046221254112046E-4
2090,1.1046221254112046E-4
3500,1.1046221254112046E-4
8693,1.1046221254112046E-4
6522,1.1046221254112046E-4
7304,4.31019748102045E-6
5841,1.1046221254112046E-4
3171,1.1046221254112046E-4
3037,1.1046221254112046E-4
1838,1.1046221254112046E-4
2675,1.1046221254112046E-4
7055,1.1046221254112046E-4
2920,1.1046221254112046E-4
8067,1.1046221254112046E-4
2680,1.1046221254112046E-4
8460,1.1046221254112046E-4
3679,1.1046221254112046E-4
9264,1.1046221254112046E-4
6970,1.1046221254112046E-4
3083,1.1046221254112046E-4
860,1.1046221254112046E-4
5465,1.1046221254112046E-4
5069,1.1046221254112046E-4
8306,6.4018115411204495E-6
6254,1.1046221254112046E-4
5105,5.361207531120449E-6
8287,1.1046221254112046E-4
9741,1.1046221254112046E-4
2006,6.4018115411204495E-6
6716,1.1046221254112046E-4
3990,1.1046221254112046E-4
5003,3.2486773304194495E-6
1769,1.1046221254112046E-4
