_1,_2
7418,1.1046221254112046E-4
9915,1.1046221254112046E-4
5062,1.1046221254112046E-4
8351,1.1046221254112046E-4
8355,1.1046221254112046E-4
7600,1.1046221254112046E-4
6096,1.1046221254112046E-4
2753,1.1046221254112046E-4
6717,1.1046221254112046E-4
8774,1.1046221254112046E-4
1208,8.452212541120449E-6
417,1.1046221254112046E-4
1775,1.1046221254112046E-4
6100,1.1046221254112046E-4
7856,1.1046221254112046E-4
5374,1.1046221254112046E-4
7504,4.31019748102045E-6
5897,1.1046221254112046E-4
4669,1.1046221254112046E-4
548,1.1046221254112046E-4
3621,1.1046221254112046E-4
388,1.1046221254112046E-4
6572,1.1046221254112046E-4
4910,1.046221254112045E-5
3865,1.1046221254112046E-4
7106,6.4018115411204495E-6
6896,1.1046221254112046E-4
5886,1.1046221254112046E-4
2168,1.1046221254112046E-4
3519,1.1046221254112046E-4
8947,1.1046221254112046E-4
9689,1.1046221254112046E-4
3260,1.1046221254112046E-4
4591,1.1046221254112046E-4
6852,1.1046221254112046E-4
9677,1.1046221254112046E-4
3912,1.1046221254112046E-4
4617,1.1046221254112046E-4
9178,1.1046221254112046E-4
6440,1.1046221254112046E-4
7583,1.1046221254112046E-4
4873,1.1046221254112046E-4
5909,9.462212541120451E-6
8318,1.1046221254112046E-4
602,2.17654197831244E-6
3502,2.17654197831244E-6
